Pilot ID,Pilot Name,Pilot License ID,Airline ID
3895,Pilot_26,LIC23394,68
3896,Pilot_239,LIC23395,14
3897,Pilot_439,LIC23396,14
3898,Pilot_223,LIC23397,14
3899,Pilot_137,LIC23398,62
3900,Pilot_421,LIC23399,62
3901,Pilot_489,LIC23400,62
3902,Pilot_246,LIC23401,18
3903,Pilot_351,LIC23402,18
3904,Pilot_369,LIC23403,14
3905,Pilot_185,LIC23404,51
3906,Pilot_486,LIC23405,43
3907,Pilot_469,LIC23406,8
3908,Pilot_158,LIC23407,30
3909,Pilot_247,LIC23408,30
3910,Pilot_49,LIC23409,56
3911,Pilot_231,LIC23410,20
3912,Pilot_88,LIC23411,20
3913,Pilot_417,LIC23412,9
3914,Pilot_310,LIC23413,9
3915,Pilot_202,LIC23414,9
3916,Pilot_98,LIC23415,1
3917,Pilot_187,LIC23416,1
3918,Pilot_226,LIC23417,1
3919,Pilot_200,LIC23418,1
3920,Pilot_279,LIC23419,10
3921,Pilot_18,LIC23420,53
3922,Pilot_165,LIC23421,28
3923,Pilot_338,LIC23422,42
3924,Pilot_425,LIC23423,60
3925,Pilot_341,LIC23424,60
3926,Pilot_15,LIC23425,43
3927,Pilot_18,LIC23426,33
3928,Pilot_2,LIC23427,33
3929,Pilot_236,LIC23428,17
3930,Pilot_204,LIC23429,17
3931,Pilot_119,LIC23430,17
3932,Pilot_153,LIC23431,17
3933,Pilot_499,LIC23432,58
3934,Pilot_93,LIC23433,48
3935,Pilot_27,LIC23434,48
3936,Pilot_280,LIC23435,46
3937,Pilot_68,LIC23436,46
3938,Pilot_80,LIC23437,41
3939,Pilot_478,LIC23438,41
3940,Pilot_379,LIC23439,19
3941,Pilot_220,LIC23440,19
3942,Pilot_20,LIC23441,57
3943,Pilot_147,LIC23442,57
3944,Pilot_84,LIC23443,64
3945,Pilot_110,LIC23444,31
3946,Pilot_354,LIC23445,31
3947,Pilot_279,LIC23446,11
3948,Pilot_309,LIC23447,11
3949,Pilot_99,LIC23448,11
3950,Pilot_299,LIC23449,26
3951,Pilot_184,LIC23450,35
3952,Pilot_115,LIC23451,35
3953,Pilot_186,LIC23452,37
3954,Pilot_498,LIC23453,4
3955,Pilot_451,LIC23454,52
3956,Pilot_292,LIC23455,52
3957,Pilot_65,LIC23456,55
3958,Pilot_6,LIC23457,55
3959,Pilot_405,LIC23458,55
3960,Pilot_478,LIC23459,68
3961,Pilot_23,LIC23460,14
3962,Pilot_9,LIC23461,14
3963,Pilot_155,LIC23462,43
3964,Pilot_35,LIC23463,43
3965,Pilot_353,LIC23464,43
3966,Pilot_230,LIC23465,43
3967,Pilot_450,LIC23466,43
3968,Pilot_448,LIC23467,27
3969,Pilot_452,LIC23468,27
3970,Pilot_222,LIC23469,34
3971,Pilot_263,LIC23470,15
3972,Pilot_153,LIC23471,15
3973,Pilot_91,LIC23472,2
3974,Pilot_353,LIC23473,2
3975,Pilot_480,LIC23474,2
3976,Pilot_296,LIC23475,29
3977,Pilot_260,LIC23476,14
3978,Pilot_100,LIC23477,18
3979,Pilot_58,LIC23478,18
3980,Pilot_442,LIC23479,62
3981,Pilot_22,LIC23480,62
3982,Pilot_448,LIC23481,62
3983,Pilot_219,LIC23482,8
3984,Pilot_223,LIC23483,8
3985,Pilot_92,LIC23484,8
3986,Pilot_480,LIC23485,8
3987,Pilot_377,LIC23486,32
3988,Pilot_121,LIC23487,30
3989,Pilot_287,LIC23488,30
3990,Pilot_264,LIC23489,56
3991,Pilot_185,LIC23490,20
3992,Pilot_30,LIC23491,20
3993,Pilot_107,LIC23492,20
3994,Pilot_397,LIC23493,9
3995,Pilot_179,LIC23494,9
3996,Pilot_302,LIC23495,1
3997,Pilot_339,LIC23496,1
3998,Pilot_74,LIC23497,1
3999,Pilot_318,LIC23498,1
4000,Pilot_447,LIC23499,10
4001,Pilot_415,LIC23500,53
4002,Pilot_10,LIC23501,28
4003,Pilot_439,LIC23502,42
4004,Pilot_406,LIC23503,42
4005,Pilot_29,LIC23504,60
4006,Pilot_59,LIC23505,33
4007,Pilot_305,LIC23506,33
4008,Pilot_389,LIC23507,17
4009,Pilot_324,LIC23508,17
4010,Pilot_26,LIC23509,58
4011,Pilot_171,LIC23510,48
4012,Pilot_478,LIC23511,48
4013,Pilot_150,LIC23512,46
4014,Pilot_443,LIC23513,46
4015,Pilot_135,LIC23514,3
4016,Pilot_240,LIC23515,41
4017,Pilot_365,LIC23516,19
4018,Pilot_352,LIC23517,19
4019,Pilot_224,LIC23518,57
4020,Pilot_484,LIC23519,57
4021,Pilot_128,LIC23520,57
4022,Pilot_453,LIC23521,57
4023,Pilot_164,LIC23522,64
4024,Pilot_1,LIC23523,31
4025,Pilot_267,LIC23524,31
4026,Pilot_111,LIC23525,11
4027,Pilot_225,LIC23526,11
4028,Pilot_358,LIC23527,11
4029,Pilot_401,LIC23528,11
4030,Pilot_15,LIC23529,11
4031,Pilot_220,LIC23530,11
4032,Pilot_301,LIC23531,11
4033,Pilot_346,LIC23532,12
4034,Pilot_494,LIC23533,12
4035,Pilot_476,LIC23534,12
4036,Pilot_484,LIC23535,22
4037,Pilot_66,LIC23536,13
4038,Pilot_488,LIC23537,29
4039,Pilot_230,LIC23538,13
4040,Pilot_7,LIC23539,35
4041,Pilot_31,LIC23540,35
4042,Pilot_430,LIC23541,37
4043,Pilot_323,LIC23542,4
4044,Pilot_104,LIC23543,52
4045,Pilot_209,LIC23544,52
4046,Pilot_103,LIC23545,21
4047,Pilot_304,LIC23546,29
4048,Pilot_66,LIC23547,55
4049,Pilot_282,LIC23548,55
4050,Pilot_30,LIC23549,68
4051,Pilot_202,LIC23550,14
4052,Pilot_72,LIC23551,14
4053,Pilot_483,LIC23552,14
4054,Pilot_97,LIC23553,51
4055,Pilot_250,LIC23554,38
4056,Pilot_356,LIC23555,66
4057,Pilot_346,LIC23556,43
4058,Pilot_53,LIC23557,43
4059,Pilot_270,LIC23558,2
4060,Pilot_395,LIC23559,43
4061,Pilot_214,LIC23560,27
4062,Pilot_264,LIC23561,27
4063,Pilot_80,LIC23562,34
4064,Pilot_498,LIC23563,15
4065,Pilot_9,LIC23564,22
4066,Pilot_162,LIC23565,12
4067,Pilot_57,LIC23566,11
4068,Pilot_158,LIC23567,11
4069,Pilot_305,LIC23568,11
4070,Pilot_418,LIC23569,11
4071,Pilot_286,LIC23570,11
4072,Pilot_320,LIC23571,11
4073,Pilot_225,LIC23572,31
4074,Pilot_277,LIC23573,31
4075,Pilot_443,LIC23574,64
4076,Pilot_17,LIC23575,57
4077,Pilot_92,LIC23576,41
4078,Pilot_78,LIC23577,3
4079,Pilot_391,LIC23578,46
4080,Pilot_237,LIC23579,48
4081,Pilot_109,LIC23580,48
4082,Pilot_460,LIC23581,17
4083,Pilot_474,LIC23582,17
4084,Pilot_455,LIC23583,17
4085,Pilot_88,LIC23584,33
4086,Pilot_428,LIC23585,33
4087,Pilot_483,LIC23586,60
4088,Pilot_70,LIC23587,42
4089,Pilot_162,LIC23588,42
4090,Pilot_497,LIC23589,28
4091,Pilot_37,LIC23590,53
4092,Pilot_4,LIC23591,10
4093,Pilot_366,LIC23592,1
4094,Pilot_128,LIC23593,1
4095,Pilot_344,LIC23594,1
4096,Pilot_82,LIC23595,1
4097,Pilot_182,LIC23596,1
4098,Pilot_340,LIC23597,1
4099,Pilot_497,LIC23598,9
4100,Pilot_78,LIC23599,9
4101,Pilot_9,LIC23600,20
4102,Pilot_402,LIC23601,20
4103,Pilot_412,LIC23602,56
4104,Pilot_382,LIC23603,30
4105,Pilot_307,LIC23604,30
4106,Pilot_138,LIC23605,30
4107,Pilot_332,LIC23606,32
4108,Pilot_224,LIC23607,8
4109,Pilot_206,LIC23608,8
4110,Pilot_28,LIC23609,8
4111,Pilot_123,LIC23610,62
4112,Pilot_274,LIC23611,62
4113,Pilot_104,LIC23612,18
4114,Pilot_60,LIC23613,18
4115,Pilot_29,LIC23614,26
4116,Pilot_31,LIC23615,26
4117,Pilot_298,LIC23616,49
4118,Pilot_256,LIC23617,2
4119,Pilot_284,LIC23618,2
4120,Pilot_325,LIC23619,2
4121,Pilot_442,LIC23620,2
4122,Pilot_122,LIC23621,2
4123,Pilot_232,LIC23622,2
4124,Pilot_211,LIC23623,2
4125,Pilot_481,LIC23624,2
4126,Pilot_402,LIC23625,2
4127,Pilot_422,LIC23626,49
4128,Pilot_7,LIC23627,15
4129,Pilot_53,LIC23628,15
4130,Pilot_133,LIC23629,27
4131,Pilot_485,LIC23630,27
4132,Pilot_249,LIC23631,43
4133,Pilot_481,LIC23632,43
4134,Pilot_465,LIC23633,43
4135,Pilot_417,LIC23634,43
4136,Pilot_215,LIC23635,43
4137,Pilot_358,LIC23636,43
4138,Pilot_229,LIC23637,51
4139,Pilot_478,LIC23638,14
4140,Pilot_251,LIC23639,14
4141,Pilot_279,LIC23640,14
4142,Pilot_334,LIC23641,14
4143,Pilot_207,LIC23642,68
4144,Pilot_25,LIC23643,55
4145,Pilot_283,LIC23644,55
4146,Pilot_415,LIC23645,21
4147,Pilot_163,LIC23646,52
4148,Pilot_310,LIC23647,52
4149,Pilot_400,LIC23648,4
4150,Pilot_373,LIC23649,37
4151,Pilot_395,LIC23650,26
4152,Pilot_7,LIC23651,22
4153,Pilot_277,LIC23652,12
4154,Pilot_297,LIC23653,12
4155,Pilot_333,LIC23654,12
4156,Pilot_46,LIC23655,11
4157,Pilot_199,LIC23656,18
4158,Pilot_180,LIC23657,18
4159,Pilot_106,LIC23658,62
4160,Pilot_312,LIC23659,11
4161,Pilot_25,LIC23660,64
4162,Pilot_227,LIC23661,8
4163,Pilot_312,LIC23662,8
4164,Pilot_304,LIC23663,11
4165,Pilot_236,LIC23664,8
4166,Pilot_495,LIC23665,11
4167,Pilot_214,LIC23666,30
4168,Pilot_325,LIC23667,30
4169,Pilot_152,LIC23668,56
4170,Pilot_284,LIC23669,20
4171,Pilot_340,LIC23670,20
4172,Pilot_320,LIC23671,9
4173,Pilot_292,LIC23672,9
4174,Pilot_159,LIC23673,9
4175,Pilot_177,LIC23674,1
4176,Pilot_14,LIC23675,1
4177,Pilot_75,LIC23676,1
4178,Pilot_304,LIC23677,1
4179,Pilot_236,LIC23678,13
4180,Pilot_249,LIC23679,1
4181,Pilot_35,LIC23680,1
4182,Pilot_73,LIC23681,10
4183,Pilot_228,LIC23682,53
4184,Pilot_272,LIC23683,31
4185,Pilot_443,LIC23684,42
4186,Pilot_415,LIC23685,60
4187,Pilot_114,LIC23686,33
4188,Pilot_480,LIC23687,17
4189,Pilot_319,LIC23688,17
4190,Pilot_135,LIC23689,17
4191,Pilot_432,LIC23690,17
4192,Pilot_215,LIC23691,58
4193,Pilot_304,LIC23692,58
4194,Pilot_201,LIC23693,58
4195,Pilot_155,LIC23694,48
4196,Pilot_365,LIC23695,48
4197,Pilot_463,LIC23696,46
4198,Pilot_446,LIC23697,46
4199,Pilot_165,LIC23698,3
4200,Pilot_209,LIC23699,41
4201,Pilot_379,LIC23700,2
4202,Pilot_215,LIC23701,19
4203,Pilot_89,LIC23702,57
4204,Pilot_414,LIC23703,64
4205,Pilot_449,LIC23704,66
4206,Pilot_461,LIC23705,38
4207,Pilot_251,LIC23706,29
4208,Pilot_257,LIC23707,2
4209,Pilot_413,LIC23708,69
4210,Pilot_54,LIC23709,69
4211,Pilot_225,LIC23710,69
4212,Pilot_322,LIC23711,13
4213,Pilot_265,LIC23712,54
4214,Pilot_34,LIC23713,54
4215,Pilot_462,LIC23714,18
4216,Pilot_211,LIC23715,18
4217,Pilot_460,LIC23716,18
4218,Pilot_497,LIC23717,62
4219,Pilot_328,LIC23718,62
4220,Pilot_57,LIC23719,62
4221,Pilot_319,LIC23720,8
4222,Pilot_275,LIC23721,8
4223,Pilot_327,LIC23722,8
4224,Pilot_273,LIC23723,8
4225,Pilot_391,LIC23724,32
4226,Pilot_236,LIC23725,30
4227,Pilot_341,LIC23726,30
4228,Pilot_235,LIC23727,56
4229,Pilot_94,LIC23728,20
4230,Pilot_395,LIC23729,20
4231,Pilot_236,LIC23730,9
4232,Pilot_177,LIC23731,9
4233,Pilot_199,LIC23732,9
4234,Pilot_475,LIC23733,1
4235,Pilot_499,LIC23734,1
4236,Pilot_493,LIC23735,1
4237,Pilot_290,LIC23736,53
4238,Pilot_117,LIC23737,42
4239,Pilot_158,LIC23738,60
4240,Pilot_444,LIC23739,33
4241,Pilot_132,LIC23740,33
4242,Pilot_227,LIC23741,17
4243,Pilot_313,LIC23742,17
4244,Pilot_199,LIC23743,17
4245,Pilot_9,LIC23744,48
4246,Pilot_153,LIC23745,48
4247,Pilot_327,LIC23746,48
4248,Pilot_406,LIC23747,48
4249,Pilot_395,LIC23748,46
4250,Pilot_320,LIC23749,3
4251,Pilot_312,LIC23750,41
4252,Pilot_459,LIC23751,41
4253,Pilot_494,LIC23752,19
4254,Pilot_196,LIC23753,19
4255,Pilot_109,LIC23754,57
4256,Pilot_291,LIC23755,64
4257,Pilot_279,LIC23756,64
4258,Pilot_435,LIC23757,31
4259,Pilot_500,LIC23758,31
4260,Pilot_373,LIC23759,11
4261,Pilot_494,LIC23760,11
4262,Pilot_58,LIC23761,11
4263,Pilot_444,LIC23762,11
4264,Pilot_357,LIC23763,12
4265,Pilot_340,LIC23764,12
4266,Pilot_393,LIC23765,12
4267,Pilot_19,LIC23766,22
4268,Pilot_426,LIC23767,26
4269,Pilot_484,LIC23768,35
4270,Pilot_169,LIC23769,35
4271,Pilot_110,LIC23770,37
4272,Pilot_22,LIC23771,4
4273,Pilot_494,LIC23772,52
4274,Pilot_23,LIC23773,52
4275,Pilot_424,LIC23774,21
4276,Pilot_388,LIC23775,55
4277,Pilot_187,LIC23776,55
4278,Pilot_447,LIC23777,68
4279,Pilot_428,LIC23778,14
4280,Pilot_104,LIC23779,14
4281,Pilot_451,LIC23780,51
4282,Pilot_59,LIC23781,43
4283,Pilot_364,LIC23782,43
4284,Pilot_423,LIC23783,43
4285,Pilot_393,LIC23784,43
4286,Pilot_487,LIC23785,43
4287,Pilot_20,LIC23786,27
4288,Pilot_120,LIC23787,27
4289,Pilot_452,LIC23788,15
4290,Pilot_449,LIC23789,15
4291,Pilot_90,LIC23790,49
4292,Pilot_232,LIC23791,70
4293,Pilot_322,LIC23792,2
4294,Pilot_466,LIC23793,2
4295,Pilot_460,LIC23794,2
4296,Pilot_227,LIC23795,2
4297,Pilot_90,LIC23796,2
4298,Pilot_400,LIC23797,2
4299,Pilot_76,LIC23798,29
4300,Pilot_372,LIC23799,38
4301,Pilot_494,LIC23800,27
4302,Pilot_203,LIC23801,15
4303,Pilot_329,LIC23802,15
4304,Pilot_269,LIC23803,15
4305,Pilot_464,LIC23804,49
4306,Pilot_36,LIC23805,70
4307,Pilot_344,LIC23806,2
4308,Pilot_439,LIC23807,2
4309,Pilot_446,LIC23808,2
4310,Pilot_497,LIC23809,2
4311,Pilot_155,LIC23810,2
4312,Pilot_340,LIC23811,2
4313,Pilot_449,LIC23812,55
4314,Pilot_157,LIC23813,55
4315,Pilot_436,LIC23814,68
4316,Pilot_114,LIC23815,14
4317,Pilot_437,LIC23816,14
4318,Pilot_433,LIC23817,14
4319,Pilot_349,LIC23818,51
4320,Pilot_448,LIC23819,43
4321,Pilot_39,LIC23820,69
4322,Pilot_337,LIC23821,43
4323,Pilot_81,LIC23822,43
4324,Pilot_350,LIC23823,69
4325,Pilot_372,LIC23824,69
4326,Pilot_51,LIC23825,21
4327,Pilot_131,LIC23826,38
4328,Pilot_432,LIC23827,29
4329,Pilot_172,LIC23828,13
4330,Pilot_163,LIC23829,54
4331,Pilot_117,LIC23830,54
4332,Pilot_190,LIC23831,18
4333,Pilot_163,LIC23832,18
4334,Pilot_306,LIC23833,62
4335,Pilot_359,LIC23834,62
4336,Pilot_221,LIC23835,62
4337,Pilot_320,LIC23836,62
4338,Pilot_190,LIC23837,8
4339,Pilot_500,LIC23838,8
4340,Pilot_157,LIC23839,8
4341,Pilot_493,LIC23840,8
4342,Pilot_361,LIC23841,32
4343,Pilot_103,LIC23842,30
4344,Pilot_37,LIC23843,30
4345,Pilot_292,LIC23844,56
4346,Pilot_233,LIC23845,20
4347,Pilot_416,LIC23846,9
4348,Pilot_160,LIC23847,9
4349,Pilot_435,LIC23848,9
4350,Pilot_130,LIC23849,1
4351,Pilot_394,LIC23850,1
4352,Pilot_32,LIC23851,1
4353,Pilot_412,LIC23852,1
4354,Pilot_127,LIC23853,1
4355,Pilot_173,LIC23854,10
4356,Pilot_262,LIC23855,53
4357,Pilot_71,LIC23856,42
4358,Pilot_382,LIC23857,42
4359,Pilot_248,LIC23858,60
4360,Pilot_17,LIC23859,71
4361,Pilot_236,LIC23860,33
4362,Pilot_434,LIC23861,33
4363,Pilot_301,LIC23862,17
4364,Pilot_115,LIC23863,17
4365,Pilot_103,LIC23864,17
4366,Pilot_77,LIC23865,58
4367,Pilot_410,LIC23866,58
4368,Pilot_426,LIC23867,48
4369,Pilot_124,LIC23868,48
4370,Pilot_229,LIC23869,46
4371,Pilot_343,LIC23870,3
4372,Pilot_351,LIC23871,41
4373,Pilot_245,LIC23872,19
4374,Pilot_122,LIC23873,57
4375,Pilot_346,LIC23874,64
4376,Pilot_275,LIC23875,64
4377,Pilot_395,LIC23876,31
4378,Pilot_39,LIC23877,31
4379,Pilot_399,LIC23878,11
4380,Pilot_336,LIC23879,11
4381,Pilot_124,LIC23880,11
4382,Pilot_404,LIC23881,11
4383,Pilot_349,LIC23882,12
4384,Pilot_190,LIC23883,12
4385,Pilot_48,LIC23884,22
4386,Pilot_298,LIC23885,26
4387,Pilot_162,LIC23886,35
4388,Pilot_108,LIC23887,35
4389,Pilot_309,LIC23888,37
4390,Pilot_204,LIC23889,4
4391,Pilot_180,LIC23890,52
4392,Pilot_256,LIC23891,52
4393,Pilot_477,LIC23892,69
4394,Pilot_221,LIC23893,69
4395,Pilot_56,LIC23894,47
4396,Pilot_398,LIC23895,54
4397,Pilot_384,LIC23896,2
4398,Pilot_132,LIC23897,2
4399,Pilot_427,LIC23898,2
4400,Pilot_265,LIC23899,66
4401,Pilot_418,LIC23900,70
4402,Pilot_26,LIC23901,49
4403,Pilot_316,LIC23902,15
4404,Pilot_225,LIC23903,38
4405,Pilot_189,LIC23904,15
4406,Pilot_418,LIC23905,15
4407,Pilot_4,LIC23906,27
4408,Pilot_376,LIC23907,27
4409,Pilot_245,LIC23908,43
4410,Pilot_210,LIC23909,43
4411,Pilot_410,LIC23910,43
4412,Pilot_286,LIC23911,29
4413,Pilot_294,LIC23912,51
4414,Pilot_205,LIC23913,14
4415,Pilot_412,LIC23914,14
4416,Pilot_56,LIC23915,14
4417,Pilot_30,LIC23916,14
4418,Pilot_127,LIC23917,68
4419,Pilot_315,LIC23918,55
4420,Pilot_438,LIC23919,55
4421,Pilot_427,LIC23920,21
4422,Pilot_162,LIC23921,52
4423,Pilot_229,LIC23922,52
4424,Pilot_265,LIC23923,37
4425,Pilot_356,LIC23924,35
4426,Pilot_381,LIC23925,35
4427,Pilot_418,LIC23926,13
4428,Pilot_52,LIC23927,26
4429,Pilot_147,LIC23928,22
4430,Pilot_62,LIC23929,12
4431,Pilot_155,LIC23930,11
4432,Pilot_438,LIC23931,11
4433,Pilot_2,LIC23932,11
4434,Pilot_80,LIC23933,11
4435,Pilot_46,LIC23934,31
4436,Pilot_188,LIC23935,64
4437,Pilot_220,LIC23936,57
4438,Pilot_81,LIC23937,57
4439,Pilot_208,LIC23938,19
4440,Pilot_184,LIC23939,19
4441,Pilot_483,LIC23940,41
4442,Pilot_21,LIC23941,41
4443,Pilot_90,LIC23942,3
4444,Pilot_260,LIC23943,46
4445,Pilot_452,LIC23944,46
4446,Pilot_260,LIC23945,58
4447,Pilot_46,LIC23946,17
4448,Pilot_373,LIC23947,17
4449,Pilot_408,LIC23948,33
4450,Pilot_237,LIC23949,33
4451,Pilot_432,LIC23950,60
4452,Pilot_490,LIC23951,60
4453,Pilot_428,LIC23952,42
4454,Pilot_158,LIC23953,42
4455,Pilot_324,LIC23954,53
4456,Pilot_127,LIC23955,10
4457,Pilot_60,LIC23956,1
4458,Pilot_85,LIC23957,1
4459,Pilot_307,LIC23958,1
4460,Pilot_395,LIC23959,1
4461,Pilot_299,LIC23960,1
4462,Pilot_183,LIC23961,1
4463,Pilot_343,LIC23962,9
4464,Pilot_318,LIC23963,9
4465,Pilot_472,LIC23964,9
4466,Pilot_196,LIC23965,20
4467,Pilot_265,LIC23966,20
4468,Pilot_189,LIC23967,30
4469,Pilot_427,LIC23968,30
4470,Pilot_145,LIC23969,32
4471,Pilot_239,LIC23970,8
4472,Pilot_15,LIC23971,62
4473,Pilot_431,LIC23972,62
4474,Pilot_457,LIC23973,62
4475,Pilot_212,LIC23974,2
4476,Pilot_294,LIC23975,2
4477,Pilot_318,LIC23976,69
4478,Pilot_32,LIC23977,18
4479,Pilot_474,LIC23978,2
4480,Pilot_33,LIC23979,54
4481,Pilot_80,LIC23980,69
4482,Pilot_112,LIC23981,14
4483,Pilot_458,LIC23982,14
4484,Pilot_212,LIC23983,51
4485,Pilot_352,LIC23984,43
4486,Pilot_56,LIC23985,43
4487,Pilot_117,LIC23986,43
4488,Pilot_206,LIC23987,43
4489,Pilot_33,LIC23988,43
4490,Pilot_335,LIC23989,43
4491,Pilot_52,LIC23990,27
4492,Pilot_18,LIC23991,15
4493,Pilot_468,LIC23992,49
4494,Pilot_3,LIC23993,70
4495,Pilot_475,LIC23994,2
4496,Pilot_367,LIC23995,2
4497,Pilot_205,LIC23996,2
4498,Pilot_321,LIC23997,13
4499,Pilot_445,LIC23998,69
4500,Pilot_24,LIC23999,69
4501,Pilot_240,LIC24000,38
4502,Pilot_396,LIC24001,29
4503,Pilot_449,LIC24002,2
4504,Pilot_44,LIC24003,69
4505,Pilot_458,LIC24004,47
4506,Pilot_214,LIC24005,47
4507,Pilot_371,LIC24006,54
4508,Pilot_290,LIC24007,54
4509,Pilot_377,LIC24008,18
4510,Pilot_84,LIC24009,62
4511,Pilot_332,LIC24010,62
4512,Pilot_111,LIC24011,8
4513,Pilot_422,LIC24012,8
4514,Pilot_19,LIC24013,8
4515,Pilot_157,LIC24014,32
4516,Pilot_198,LIC24015,30
4517,Pilot_200,LIC24016,30
4518,Pilot_460,LIC24017,56
4519,Pilot_195,LIC24018,20
4520,Pilot_238,LIC24019,20
4521,Pilot_180,LIC24020,9
4522,Pilot_302,LIC24021,9
4523,Pilot_480,LIC24022,1
4524,Pilot_121,LIC24023,1
4525,Pilot_50,LIC24024,1
4526,Pilot_500,LIC24025,1
4527,Pilot_69,LIC24026,10
4528,Pilot_61,LIC24027,53
4529,Pilot_429,LIC24028,42
4530,Pilot_347,LIC24029,42
4531,Pilot_121,LIC24030,60
4532,Pilot_401,LIC24031,60
4533,Pilot_238,LIC24032,33
4534,Pilot_196,LIC24033,33
4535,Pilot_278,LIC24034,17
4536,Pilot_242,LIC24035,17
4537,Pilot_208,LIC24036,58
4538,Pilot_139,LIC24037,58
4539,Pilot_222,LIC24038,58
4540,Pilot_168,LIC24039,48
4541,Pilot_349,LIC24040,48
4542,Pilot_154,LIC24041,46
4543,Pilot_7,LIC24042,46
4544,Pilot_65,LIC24043,3
4545,Pilot_271,LIC24044,41
4546,Pilot_32,LIC24045,41
4547,Pilot_302,LIC24046,19
4548,Pilot_464,LIC24047,19
4549,Pilot_56,LIC24048,57
4550,Pilot_272,LIC24049,57
4551,Pilot_202,LIC24050,57
4552,Pilot_293,LIC24051,64
4553,Pilot_432,LIC24052,31
4554,Pilot_19,LIC24053,31
4555,Pilot_260,LIC24054,11
4556,Pilot_191,LIC24055,11
4557,Pilot_196,LIC24056,11
4558,Pilot_13,LIC24057,11
4559,Pilot_330,LIC24058,12
4560,Pilot_79,LIC24059,22
4561,Pilot_270,LIC24060,26
4562,Pilot_22,LIC24061,35
4563,Pilot_138,LIC24062,35
4564,Pilot_479,LIC24063,37
4565,Pilot_224,LIC24064,52
4566,Pilot_12,LIC24065,52
4567,Pilot_279,LIC24066,21
4568,Pilot_273,LIC24067,55
4569,Pilot_444,LIC24068,68
4570,Pilot_360,LIC24069,14
4571,Pilot_319,LIC24070,55
4572,Pilot_403,LIC24071,55
4573,Pilot_102,LIC24072,68
4574,Pilot_310,LIC24073,68
4575,Pilot_159,LIC24074,14
4576,Pilot_312,LIC24075,14
4577,Pilot_301,LIC24076,14
4578,Pilot_193,LIC24077,51
4579,Pilot_91,LIC24078,43
4580,Pilot_69,LIC24079,2
4581,Pilot_443,LIC24080,29
4582,Pilot_213,LIC24081,43
4583,Pilot_290,LIC24082,69
4584,Pilot_458,LIC24083,43
4585,Pilot_284,LIC24084,43
4586,Pilot_291,LIC24085,43
4587,Pilot_146,LIC24086,27
4588,Pilot_233,LIC24087,38
4589,Pilot_232,LIC24088,15
4590,Pilot_153,LIC24089,69
4591,Pilot_97,LIC24090,13
4592,Pilot_44,LIC24091,49
4593,Pilot_425,LIC24092,70
4594,Pilot_480,LIC24093,69
4595,Pilot_175,LIC24094,47
4596,Pilot_352,LIC24095,54
4597,Pilot_87,LIC24096,54
4598,Pilot_334,LIC24097,18
4599,Pilot_20,LIC24098,18
4600,Pilot_290,LIC24099,62
4601,Pilot_356,LIC24100,62
4602,Pilot_73,LIC24101,62
4603,Pilot_282,LIC24102,8
4604,Pilot_101,LIC24103,8
4605,Pilot_464,LIC24104,8
4606,Pilot_115,LIC24105,32
4607,Pilot_499,LIC24106,30
4608,Pilot_204,LIC24107,30
4609,Pilot_149,LIC24108,56
4610,Pilot_111,LIC24109,20
4611,Pilot_109,LIC24110,20
4612,Pilot_54,LIC24111,9
4613,Pilot_14,LIC24112,9
4614,Pilot_487,LIC24113,1
4615,Pilot_192,LIC24114,1
4616,Pilot_42,LIC24115,1
4617,Pilot_152,LIC24116,1
4618,Pilot_225,LIC24117,1
4619,Pilot_363,LIC24118,10
4620,Pilot_496,LIC24119,42
4621,Pilot_15,LIC24120,42
4622,Pilot_286,LIC24121,33
4623,Pilot_144,LIC24122,33
4624,Pilot_181,LIC24123,17
4625,Pilot_291,LIC24124,17
4626,Pilot_479,LIC24125,17
4627,Pilot_111,LIC24126,58
4628,Pilot_337,LIC24127,58
4629,Pilot_272,LIC24128,48
4630,Pilot_44,LIC24129,46
4631,Pilot_161,LIC24130,46
4632,Pilot_304,LIC24131,3
4633,Pilot_211,LIC24132,41
4634,Pilot_485,LIC24133,19
4635,Pilot_278,LIC24134,19
4636,Pilot_255,LIC24135,57
4637,Pilot_171,LIC24136,57
4638,Pilot_94,LIC24137,57
4639,Pilot_360,LIC24138,64
4640,Pilot_495,LIC24139,31
4641,Pilot_70,LIC24140,31
4642,Pilot_299,LIC24141,11
4643,Pilot_63,LIC24142,11
4644,Pilot_245,LIC24143,12
4645,Pilot_153,LIC24144,12
4646,Pilot_5,LIC24145,22
4647,Pilot_276,LIC24146,26
4648,Pilot_224,LIC24147,35
4649,Pilot_351,LIC24148,37
4650,Pilot_437,LIC24149,52
4651,Pilot_239,LIC24150,52
4652,Pilot_485,LIC24151,21
4653,Pilot_359,LIC24152,21
4654,Pilot_492,LIC24153,43
4655,Pilot_145,LIC24154,69
4656,Pilot_208,LIC24155,69
4657,Pilot_314,LIC24156,69
4658,Pilot_337,LIC24157,13
4659,Pilot_39,LIC24158,66
4660,Pilot_220,LIC24159,38
4661,Pilot_96,LIC24160,29
4662,Pilot_468,LIC24161,2
4663,Pilot_119,LIC24162,2
4664,Pilot_180,LIC24163,2
4665,Pilot_138,LIC24164,2
4666,Pilot_306,LIC24165,70
4667,Pilot_275,LIC24166,15
4668,Pilot_281,LIC24167,27
4669,Pilot_211,LIC24168,27
4670,Pilot_298,LIC24169,43
